111,0,1020730,482513,11769500,64.3,9152090100,6136679900,22722299900,388426990000,5.5,2456499970,3372600060,2021-02-10 14:43:26
112,0,1020740,482518,11769600,64.2,9137590300,6151029800,22722299900,388426990000,5.5,2456620030,3373169920,2021-02-10 14:43:36
113,100,1020750,482522,11769700,64.1,9128049700,6160849900,22722299900,388426990000,5.5,2456730110,3373959940,2021-02-10 14:43:46
114,0,1020760,482527,11769800,64.1,9128370200,6161600000,22722299900,388426990000,5.5,2456839940,3374540030,2021-02-10 14:43:56
115,0,1020770,482533,11769900,64.2,9145209900,6142539800,22722299900,388426990000,5.5,2456950020,3375069950,2021-02-10 14:44:06
116,0,1020780,482539,11770000,64.2,9146949600,6142349800,22722299900,388426990000,5.5,2457060100,3375849980,2021-02-10 14:44:16
117,0,1020790,482545,11770100,64.4,9170190300,6118870000,22722299900,388426990000,5.5,2457179900,3376359940,2021-02-10 14:44:26
118,44.4,1020810,482552,11770200,64.4,9170110500,6118700000,22722299900,388426990000,5.5,2457289980,3376839940,2021-02-10 14:44:36
119,40,1020820,482558,11770300,64.4,9169040400,6120419800,22722299900,388426990000,5.5,2457400060,3377260030,2021-02-10 14:44:46
120,28.6,1020830,482564,11770400,64.4,9172450300,6116409900,22722299900,388426990000,5.5,2457509890,3377769980,2021-02-10 14:44:56
121,0,1020840,482568,11770500,64.5,9185649700,6103600100,22722299900,388426990000,5.5,2457619970,3378429950,2021-02-10 14:45:06
122,16.7,1020860,482573,11770600,64.6,9208680400,6081140200,22722299900,388426990000,5.5,2457740030,3378850050,2021-02-10 14:45:16
123,20,1020870,482578,11770700,64.6,9202860000,6085120000,22722299900,388426990000,5.5,2457850110,3379320060,2021-02-10 14:45:26
124,0,1020880,482584,11770800,64.6,9205109800,6084100100,22722299900,388426990000,5.5,2457969920,3379940100,2021-02-10 14:45:36
125,0,1020890,482590,11770900,64.8,9242730500,6047000100,22722299900,388426990000,5.5,2458129920,3380400130,2021-02-10 14:45:46
126,27.3,1020900,482595,11771000,64.7,9217559600,6071870000,22722299900,388426990000,5.5,2458240000,3380900100,2021-02-10 14:45:56
127,25,1020920,482600,11771100,64.7,9228630000,6061239800,22722299900,388426990000,5.5,2458350080,3381560060,2021-02-10 14:46:06
128,0,1020930,482606,11771200,64.6,9215219700,6073110000,22722299900,388426990000,5.5,2458459900,3381809920,2021-02-10 14:46:16
129,0,1020950,482611,11771300,64.6,9211249700,6078349800,22722299900,388426990000,5.5,2458569980,3382139900,2021-02-10 14:46:26
130,37.5,1020960,482616,11771400,64.6,9205909500,6082580000,22722299900,388426990000,5.5,2458680060,3382619900,2021-02-10 14:46:36
131,0,1020970,482622,11771500,64.7,9224630300,6069140000,22722299900,388426990000,5.5,2458810110,3383140100,2021-02-10 14:46:46
132,50,1020980,482629,11771600,64.9,9255910400,6038689800,22722299900,388426990000,5.5,2458959870,3383909890,2021-02-10 14:46:56
133,0,1020990,482636,11771700,64.8,9254270000,6040439800,22722299900,388426007000,5.5,2459069950,3384480000,2021-02-10 14:47:06
134,20,1021000,482642,11771800,64.8,9249240100,6045429800,22722299900,388426007000,5.5,2459190020,3385050110,2021-02-10 14:47:16
135,0,1021010,482648,11771900,64.8,9252320300,6043489800,22722299900,388426007000,5.5,2459379970,3385359870,2021-02-10 14:47:26
136,25,1021020,482652,11772000,64.7,9222490100,6072820200,22722299900,388424991000,5.5,2459559940,3385969920,2021-02-10 14:47:36
137,16.7,1021020,482656,11772200,64.6,9212940300,6082840100,22722299900,388424991000,5.5,2459719940,3386769920,2021-02-10 14:47:46
138,20,1021030,482660,11772300,64.7,9227209700,6067509800,22722299900,388424991000,5.5,2459869950,3387579900,2021-02-10 14:47:56
139,25,1021040,482664,11772400,64.7,9235200000,6059749900,22722299900,388424991000,5.5,2460009980,3388359940,2021-02-10 14:48:06
140,25,1021040,482669,11772500,64.7,9232360400,6063640100,22722299900,388424991000,5.5,2460169980,3389179900,2021-02-10 14:48:16
141,0,1021050,482674,11772600,64.7,9229379600,6065970200,22722299900,388424991000,5.5,2460320000,3389979900,2021-02-10 14:48:26
142,0,1021060,482679,11772700,64.7,9236920300,6057580000,22722299900,388424991000,5.5,2460480000,3390670080,2021-02-10 14:48:36
143,22.2,1021060,482685,11772800,64.7,9239050200,6056800300,22722299900,388424991000,5.5,2460640000,3391269890,2021-02-10 14:48:46
144,33.3,1021070,482692,11772900,64.9,9268259800,6026809900,22722299900,388424991000,5.5,2460780030,3391869950,2021-02-10 14:48:56
145,0,1021080,482699,11773000,64.8,9253210100,6042129900,22722299900,388424991000,5.5,2460920060,3392590080,2021-02-10 14:49:06
146,11.1,1021090,482704,11773100,64.8,9252150300,6043409900,22722299900,388424991000,5.5,2461120000,3393149950,2021-02-10 14:49:16
147,0,1021100,482711,11773200,64.8,9251330000,6043370000,22722299900,388424991000,5.5,2461240060,3393609980,2021-02-10 14:49:26
148,37.5,1021100,482717,11773300,64.8,9245889500,6048990200,22722299900,388424991000,5.5,2461360130,3394070020,2021-02-10 14:49:36
149,0,1021110,482723,11773400,64.8,9241770000,6053349900,22722299900,388424991000,5.5,2461479940,3394670080,2021-02-10 14:49:47
150,75,1021120,482729,11773600,64.8,9252240400,6042880000,22722299900,388424991000,5.5,2461680130,3395140100,2021-02-10 14:49:57
151,16.7,1021130,482735,11773700,64.8,9251470300,6043860000,22722299900,388424991000,5.5,2461789950,3395899900,2021-02-10 14:50:07
152,0,1021130,482740,11773800,64.8,9253279700,6042019800,22722299900,388424991000,5.5,2461910020,3396679940,2021-02-10 14:50:17
153,0,1021140,482745,11773900,64.7,9228359700,6066039800,22722299900,388424991000,5.5,2462099970,3397509890,2021-02-10 14:50:27
154,33.3,1021150,482750,11774000,64.7,9236859900,6058509800,22722299900,388424991000,5.5,2462220030,3397880060,2021-02-10 14:50:37
155,0,1021150,482753,11774100,64.7,9235609600,6060769800,22722299900,388424991000,5.5,2462360060,3398530050,2021-02-10 14:50:47
156,0,1021160,482759,11774200,64.8,9253579800,6040840200,22722299900,388424991000,5.5,2462599940,3399280130,2021-02-10 14:50:57
157,0,1021170,482764,11774300,65,9278699500,6016359900,22722299900,388424991000,5.5,2462710020,3400049920,2021-02-10 14:51:07
158,18.9,1023700,484031,11805900,64.5,9355870200,6095179800,22722299900,388428005000,5.5,4995390000,7074410000,2021-02-10 15:40:14
159,44.4,1023710,484036,11806000,64.5,9357419500,6092060200,22722299900,388430987000,5.5,4995630100,7075659800,2021-02-10 15:40:24
160,11.1,1023720,484042,11806100,64.8,9404650500,6044670000,22722299900,388430004000,5.5,4995860000,7076579800,2021-02-10 15:40:34
161,22.2,1023730,484047,11806200,64.8,9399629800,6049780200,22722299900,388430004000,5.5,4996120100,7077870100,2021-02-10 15:40:44
